stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location
1331,FULLERTON,ROCKWELL,74,82.1,67.9,10/1/12,Weekday,"(41.92478215, -87.69283414)"
1332,FULLERTON,CAMPBELL,74,46.2,35.5,10/1/12,Weekday,"(41.92479405, -87.69015771)"
1333,FULLERTON,WESTERN,74,190.7,377.6,10/1/12,Weekday,"(41.92480595, -87.68781820)"
1334,FULLERTON,OAKLEY,74,62.9,18,10/1/12,Weekday,"(41.92483234, -87.68525748)"
1336,FULLERTON,DAMEN,74,113.5,174.1,10/1/12,Weekday,"(41.92494051, -87.67801932)"
1337,FULLERTON,ELSTON,74,83.2,25.2,10/1/12,Weekday,"(41.92495463, -87.67701282)"
1339,FULLERTON,WOOD,74,138.2,174.6,10/1/12,Weekday,"(41.92502693, -87.67279051)"
1340,FULLERTON,CLYBOURN,74,54.9,73.5,10/1/12,Weekday,"(41.92505246, -87.66939034)"
1342,FULLERTON,GREENVIEW,74,154.5,36.1,10/1/12,Weekday,"(41.92511541, -87.66593648)"
1343,FULLERTON,SOUTHPORT,74,230.8,114.2,10/1/12,Weekday,"(41.92515141, -87.66349448)"
1344,FULLERTON,LAKEWOOD,74,1.4,1.3,10/1/12,Weekday,"(41.92518619, -87.66068010)"
1345,FULLERTON,RACINE,74,33.5,119.4,10/1/12,Weekday,"(41.92526027, -87.65861136)"
1346,FULLERTON,SEMINARY,74,15.3,170.6,10/1/12,Weekday,"(41.92529927, -87.65607636)"
1348,FULLERTON,HALSTED/LINCOLN,"11,74",34.3,361.2,10/1/12,Weekday,"(41.92538116, -87.64896693)"
1349,HALSTED,BELDEN,"8,74",117.7,76,10/1/12,Weekday,"(41.92370100, -87.64877700)"
1350,WEBSTER,HALSTED,74,41.6,139.2,10/1/12,Weekday,"(41.92176334, -87.64843139)"
1351,WEBSTER,ORCHARD,74,4.8,22.7,10/1/12,Weekday,"(41.92180172, -87.64620384)"
1352,LINCOLN,WEBSTER/GENEVA T./LARABEE,"11,74",79.3,163.2,10/1/12,Weekday,"(41.92220970, -87.64410792)"
1353,LINCOLN,BELDEN/ORCHARD,"11,74",86.3,89.3,10/1/12,Weekday,"(41.92358908, -87.64591019)"
1354,DEVON,KEDZIE,82,197.2,123.1,10/1/12,Weekday,"(41.99792643, -87.70953942)"
1355,McCORMICK,DEVON,"11,82",472,108.4,10/1/12,Weekday,"(41.99706927, -87.71181202)"
1356,LINCOLN,McCORMICK/KIMBALL,11,70.1,15.6,10/1/12,Weekday,"(41.99403709, -87.71351456)"
1357,LINCOLN,JERSEY,11,33.2,9.2,10/1/12,Weekday,"(41.99251448, -87.71103974)"
1358,LINCOLN,KEDZIE,11,52.6,17.3,10/1/12,Weekday,"(41.99115999, -87.70883760)"
1359,LINCOLN,VIRGINIA (PETERSON),11,9.5,3.4,10/1/12,Weekday,"(41.99013542, -87.70716160)"
1360,LINCOLN,WHIPPLE (south leg),11,23.9,3.5,10/1/12,Weekday,"(41.98900800, -87.70525900)"
1361,LINCOLN,SACRAMENTO (south leg),11,27.6,13.1,10/1/12,Weekday,"(41.98831000, -87.70406100)"
1362,LINCOLN,FRANCISCO,11,32.1,2.9,10/1/12,Weekday,"(41.98677800, -87.70148900)"
1363,LINCOLN,CALIFORNIA,11,92.3,18.6,10/1/12,Weekday,"(41.98548815, -87.69935198)"
1364,LINCOLN,WASHTENAW,11,29.4,9.8,10/1/12,Weekday,"(41.98399970, -87.69682508)"
1365,LINCOLN,BRYN MAWR,11,106.6,15.6,10/1/12,Weekday,"(41.98324763, -87.69552629)"
1367,LINCOLN,BALMORAL,11,40.6,15.8,10/1/12,Weekday,"(41.97954100, -87.69273900)"
1368,LINCOLN,BERWYN,11,59.4,34.4,10/1/12,Weekday,"(41.97771300, -87.69257800)"
1370,LINCOLN,CARMEN,11,20.6,5.1,10/1/12,Weekday,"(41.97413358, -87.69217242)"
1371,LINCOLN,WINNEMAC,11,28.8,4.6,10/1/12,Weekday,"(41.97304000, -87.69148700)"
1372,LINCOLN,ARGYLE,11,12.9,6.3,10/1/12,Weekday,"(41.97192500, -87.69073500)"
1373,AINSLIE,WESTERN,11,12.2,32.3,10/1/12,Weekday,"(41.97033314, -87.68916987)"
1375,LELAND,WESTERN,"11,49B",55.1,1347.6,10/1/12,Weekday,"(41.96663176, -87.68836263)"
1376,LINCOLN,LELAND (south leg),11,17.3,2.7,10/1/12,Weekday,"(41.96656175, -87.68733169)"
1377,LINCOLN,WILSON,11,19.9,12.3,10/1/12,Weekday,"(41.96500645, -87.68624486)"
1378,LINCOLN,SUNNYSIDE,11,17.9,27.3,10/1/12,Weekday,"(41.96329088, -87.68520672)"
1379,LINCOLN,MONTROSE/LEAVITT,11,45.8,53.6,10/1/12,Weekday,"(41.96149188, -87.68399589)"
1380,LINCOLN,CULLOM,11,20.8,19.4,10/1/12,Weekday,"(41.95966789, -87.68275570)"
1381,LINCOLN,BERTEAU,11,34.3,24.6,10/1/12,Weekday,"(41.95785889, -87.68148370)"
1382,LINCOLN,BELLE PLAINE,11,18.4,23.9,10/1/12,Weekday,"(41.95602283, -87.68017769)"
1383,LINCOLN,IRVING PARK/DAMEN,11,44.8,74.8,10/1/12,Weekday,"(41.95431713, -87.67895139)"
1384,LINCOLN,BYRON,11,22.7,9.5,10/1/12,Weekday,"(41.95247149, -87.67767765)"
1385,LINCOLN,GRACE/WOLCOTT,11,17.6,19.9,10/1/12,Weekday,"(41.95063221, -87.67648597)"
1386,LINCOLN,WAVELAND,11,4,1.4,10/1/12,Weekday,"(41.94881658, -87.67515553)"
1387,LINCOLN,ADDISON,11,12,29.3,10/1/12,Weekday,"(41.94720775, -87.67407531)"
1389,LINCOLN,ROSCOE,11,15.9,23.9,10/1/12,Weekday,"(41.94332224, -87.67132922)"
1390,LINCOLN,SCHOOL/MARSHFIELD,11,21.4,48,10/1/12,Weekday,"(41.94157364, -87.67010072)"
1392,LINCOLN,BARRY/GREENVIEW,11,58.2,24,10/1/12,Weekday,"(41.93799144, -87.66645468)"
1393,LINCOLN,WELLINGTON/SOUTHPORT,11,95.5,24,10/1/12,Weekday,"(41.93619218, -87.66391033)"
1394,LINCOLN,GEORGE/LAKEWOOD,11,70.7,16.1,10/1/12,Weekday,"(41.93444371, -87.66150501)"
1395,LINCOLN,DIVERSEY/RACINE,11,55.9,28.6,10/1/12,Weekday,"(41.93270439, -87.65906902)"
1396,LINCOLN,SCHUBERT/SEMINARY,11,19.8,9.3,10/1/12,Weekday,"(41.93092142, -87.65650512)"
1397,LINCOLN,KENMORE,11,5.3,13.5,10/1/12,Weekday,"(41.92986860, -87.65511079)"
1398,LINCOLN,WRIGHTWOOD/SHEFFIELD,11,20.3,25,10/1/12,Weekday,"(41.92911956, -87.65416453)"
1399,SHEFFIELD,ALTGELD,11,3.2,6,10/1/12,Weekday,"(41.92726800, -87.65374700)"
1400,LINCOLN,BELDEN/ORCHARD,11,43.8,32.8,10/1/12,Weekday,"(41.92380705, -87.64660256)"
1401,LINCOLN,WEBSTER/GENEVA T./LARABEE,11,80.1,38.6,10/1/12,Weekday,"(41.92201016, -87.64409806)"
1402,LINCOLN,DICKENS/CLEVELAND,11,85.4,25.6,10/1/12,Weekday,"(41.92021266, -87.64160246)"
1403,LINCOLN,ARMITAGE/SEDGWICK,11,79.2,56.5,10/1/12,Weekday,"(41.91843825, -87.63911089)"
1405,ARMITAGE,CLARK,73,6.7,244.5,10/1/12,Weekday,"(41.91836831, -87.63626476)"
1407,LINCOLN,1928 NORTH,11,0,1.3,10/1/12,Weekday,"(41.91720202, -87.63748995)"
1408,LINCOLN,WISCONSIN,11,0,1.6,10/1/12,Weekday,"(41.91667641, -87.63663237)"
1409,CLARK,MENOMONEE,"11,22,36,73",88.7,108.3,10/1/12,Weekday,"(41.91489300, -87.63404233)"
1410,LASALLE,EUGENIE,"11,73,156",341.2,53.6,10/1/12,Weekday,"(41.91260389, -87.63331987)"
1411,LASALLE,NORTH AVENUE,156,192.6,30.6,10/1/12,Weekday,"(41.91081094, -87.63329605)"
1412,LASALLE,BURTON,156,163.9,7.8,10/1/12,Weekday,"(41.90897400, -87.63316900)"
1413,LASALLE,SCHILLER,156,215,10.6,10/1/12,Weekday,"(41.90750697, -87.63317090)"
1414,LASALLE,GOETHE,156,190.7,14.6,10/1/12,Weekday,"(41.90557247, -87.63311331)"
1415,LASALLE,DIVISION,156,481.3,85.5,10/1/12,Weekday,"(41.90365174, -87.63305240)"
1417,LASALLE,OAK,156,81.9,27.1,10/1/12,Weekday,"(41.90032700, -87.63294200)"
1418,LASALLE,DELAWARE,156,16.5,8.5,10/1/12,Weekday,"(41.89900100, -87.63290600)"
1419,LASALLE,CHESTNUT,156,62.9,23.7,10/1/12,Weekday,"(41.89789100, -87.63287500)"
1421,WACKER (upper),MICHIGAN,"2,6,10,122,123,134,135,136,144,146",693.3,567.8,10/1/12,Weekday,"(41.88836000, -87.62505500)"
1423,STATE,LAKE,"2,6,10,29,36,62,144,146",1910.8,1318.2,10/1/12,Weekday,"(41.88589300, -87.62805300)"
1424,STATE,RANDOLPH,"2,6,10,29,36,62,144,146",64.4,23.9,10/1/12,Weekday,"(41.88460237, -87.62803446)"
1425,STATE,WASHINGTON,"2,6,10,29,36,62,144,146",2163,1046.7,10/1/12,Weekday,"(41.88337100, -87.62797200)"
1427,STATE,MONROE,"2,6,10,29,36,62,144,146",1536.9,880.4,10/1/12,Weekday,"(41.88085600, -87.62783400)"
1429,STATE,JACKSON,"2,6,10,29,36,62,144,146",1615.2,742,10/1/12,Weekday,"(41.87831800, -87.62777000)"
1430,STATE,VAN BUREN,"2,6,10,29,36,62,130,144,146",1206,550.7,10/1/12,Weekday,"(41.87699280, -87.62776397)"
1431,STATE,CONGRESS & HARRISON,"2,6,10,29,62,130,144,146",665.4,392.7,10/1/12,Weekday,"(41.87499673, -87.62769601)"
1437,STATE,RANDOLPH,"2,10,N22,29,144,145,146,148",760.5,481.3,10/1/12,Weekday,"(41.88435100, -87.62779100)"
1438,STATE,LAKE,"2,10,29,144,145,146,148",1182.6,292.6,10/1/12,Weekday,"(41.88560100, -87.62782300)"
1439,STATE,E. WACKER,"2,10,29",53,54.1,10/1/12,Weekday,"(41.88668900, -87.62783100)"
1441,WACKER (upper),150' west of MICHIGAN,"134,135,136",191,18.9,10/1/12,Weekday,"(41.88814400, -87.62523300)"
1443,LASALLE,DELAWARE,156,8.8,38.4,10/1/12,Weekday,"(41.89929014, -87.63264171)"
1444,LASALLE,OAK,156,59.8,100.4,10/1/12,Weekday,"(41.90062878, -87.63266363)"
1445,LASALLE,MAPLE,156,63.8,350.4,10/1/12,Weekday,"(41.90202524, -87.63273764)"
1446,LASALLE,DIVISION,156,12.7,111.1,10/1/12,Weekday,"(41.90402022, -87.63278441)"
1447,LASALLE,GOETHE,156,31.8,157.8,10/1/12,Weekday,"(41.90592010, -87.63285270)"
1448,LASALLE,SCHILLER,156,17.7,147.5,10/1/12,Weekday,"(41.90790287, -87.63291501)"
1449,LASALLE,BURTON,156,10.9,124.6,10/1/12,Weekday,"(41.90900370, -87.63296283)"
1450,LASALLE,NORTH AVENUE,156,33.4,177.4,10/1/12,Weekday,"(41.91103396, -87.63298378)"
1451,CLARK,LASALLE,"11,22,36,73",200.1,176.7,10/1/12,Weekday,"(41.91340900, -87.63285700)"
1453,LINCOLN,WISCONSIN,11,2.1,0.2,10/1/12,Weekday,"(41.91644626, -87.63603770)"
1454,LINCOLN,1929 NORTH,11,0.3,0,10/1/12,Weekday,"(41.91726926, -87.63707592)"
1455,LINCOLN,ARMITAGE/SEDGWICK,11,4.1,0.2,10/1/12,Weekday,"(41.91819563, -87.63852280)"
1456,LINCOLN,DICKENS/CLEVELAND,11,25.2,88.3,10/1/12,Weekday,"(41.91999329, -87.64085430)"
1458,FULLERTON,HALSTED/LINCOLN,11,12.3,3.7,10/1/12,Weekday,"(41.92551315, -87.64936322)"
1459,SHEFFIELD,ALTGELD,11,6.8,14.5,10/1/12,Weekday,"(41.92710200, -87.65360200)"
1460,LINCOLN,WRIGHTWOOD/SHEFFIELD,11,32.9,21.6,10/1/12,Weekday,"(41.92929796, -87.65401738)"
1461,LINCOLN,KENMORE,11,11.2,7.5,10/1/12,Weekday,"(41.92999236, -87.65499009)"
1462,LINCOLN,SCHUBERT/SEMINARY,11,3,14.6,10/1/12,Weekday,"(41.93077336, -87.65612209)"
1463,LINCOLN,DIVERSEY/RACINE,11,31.9,43.8,10/1/12,Weekday,"(41.93246721, -87.65843753)"
1464,LINCOLN,GEORGE/LAKEWOOD,11,16.4,43.9,10/1/12,Weekday,"(41.93426594, -87.66095527)"
1465,LINCOLN,WELLINGTON/SOUTHPORT,11,25.7,76.3,10/1/12,Weekday,"(41.93606568, -87.66340555)"
1466,LINCOLN,BARRY/GREENVIEW,11,24.4,66.2,10/1/12,Weekday,"(41.93778030, -87.66583697)"
1468,LINCOLN,SCHOOL/MARSHFIELD,11,38.7,22.9,10/1/12,Weekday,"(41.94142947, -87.66975402)"
1469,LINCOLN,ROSCOE,11,24.2,15.5,10/1/12,Weekday,"(41.94322930, -87.67109145)"
1470,LINCOLN,CORNELIA,11,9.4,6.3,10/1/12,Weekday,"(41.94503535, -87.67217528)"
1471,LINCOLN,ADDISON/RAVENSWOOD,11,29.1,24.7,10/1/12,Weekday,"(41.94681628, -87.67355086)"
1472,LINCOLN,WAVELAND,11,3.4,7.1,10/1/12,Weekday,"(41.94872288, -87.67486403)"
1473,LINCOLN,GRACE/WOLCOTT,11,30.8,18.9,10/1/12,Weekday,"(41.95041393, -87.67606775)"
1474,LINCOLN,BYRON,11,6.2,21.9,10/1/12,Weekday,"(41.95229121, -87.67725904)"
1475,LINCOLN,IRVING PARK/DAMEN,11,53.4,45.9,10/1/12,Weekday,"(41.95399917, -87.67857588)"
1476,LINCOLN,BELLE PLAINE,11,27,21.4,10/1/12,Weekday,"(41.95589885, -87.67981686)"
1477,LINCOLN,BERTEAU,11,15,28.8,10/1/12,Weekday,"(41.95764912, -87.68109348)"
1478,LINCOLN,CULLOM,11,23.4,30.8,10/1/12,Weekday,"(41.95945812, -87.68236547)"
1479,LINCOLN,MONTROSE/LEAVITT,11,32.2,38.2,10/1/12,Weekday,"(41.96128322, -87.68366312)"
1480,LINCOLN,SUNNYSIDE,11,32.6,29.5,10/1/12,Weekday,"(41.96308112, -87.68481646)"
1481,LINCOLN,WILSON,11,13.1,28.7,10/1/12,Weekday,"(41.96487616, -87.68594131)"
1482,LINCOLN,LELAND (south leg),11,6.7,25.2,10/1/12,Weekday,"(41.96657764, -87.68707242)"
1484,WESTERN,LELAND,"11,49,49B",1022.6,871.6,10/1/12,Weekday,"(41.96645918, -87.68870499)"
1486,AINSLIE,WESTERN,11,15.6,19.4,10/1/12,Weekday,"(41.97046143, -87.68944900)"
1487,LINCOLN,ARGYLE,11,5.8,11.7,10/1/12,Weekday,"(41.97191767, -87.69054584)"
1488,LINCOLN,WINNEMAC,11,4.3,26,10/1/12,Weekday,"(41.97293100, -87.69127800)"
1489,LINCOLN,CARMEN,11,8.7,37.4,10/1/12,Weekday,"(41.97394826, -87.69189679)"
1491,LINCOLN,BERWYN,11,23.3,43.3,10/1/12,Weekday,"(41.97765800, -87.69250500)"
1492,LINCOLN,BALMORAL,11,10.9,44.3,10/1/12,Weekday,"(41.97948500, -87.69266600)"
1493,LINCOLN,CATALPA,11,10.8,76.3,10/1/12,Weekday,"(41.98124037, -87.69273674)"
1494,LINCOLN,BRYN MAWR,11,13.4,74.1,10/1/12,Weekday,"(41.98304912, -87.69473610)"
1495,LINCOLN,WASHTENAW,11,7.9,58.5,10/1/12,Weekday,"(41.98433681, -87.69695023)"
1497,LINCOLN,FRANCISCO,11,2.2,30.6,10/1/12,Weekday,"(41.98692400, -87.70137800)"
1498,LINCOLN,RICHMOND (north leg),11,11.9,32.8,10/1/12,Weekday,"(41.98796000, -87.70315000)"
1499,LINCOLN,SACRAMENTO (north leg),11,3,12.8,10/1/12,Weekday,"(41.98870100, -87.70438500)"
1500,LINCOLN,WHIPPLE (north leg),11,3.6,10.9,10/1/12,Weekday,"(41.98937717, -87.70545115)"
1502,LINCOLN,PETERSON,11,10.1,43,10/1/12,Weekday,"(41.99023575, -87.70687864)"
1503,LINCOLN,KEDZIE,11,3.5,13.4,10/1/12,Weekday,"(41.99141435, -87.70884994)"
1504,LINCOLN,JERSEY,11,8.1,41,10/1/12,Weekday,"(41.99306426, -87.71141257)"
1505,LINCOLN,McCORMICK/KIMBALL,11,8.1,52.7,10/1/12,Weekday,"(41.99448334, -87.71366766)"
1507,McCORMICK,DEVON,"11,82",5.7,18.9,10/1/12,Weekday,"(41.99715788, -87.71150524)"
1510,STONY ISLAND,62ND STREET,"6,15,28,X28",86,164.5,10/1/12,Weekday,"(41.78281897, -87.58642851)"
1511,STONY ISLAND,61ST STREET,"6,15,28,X28",99.8,87.2,10/1/12,Weekday,"(41.78387199, -87.58644768)"
1512,STONY ISLAND,60TH STREET,"6,15,28,X28",153.4,86.8,10/1/12,Weekday,"(41.78601833, -87.58649240)"
1513,STONY ISLAND,59TH STREET,"2,6,15,28,X28,170",101.3,36.2,10/1/12,Weekday,"(41.78808415, -87.58653315)"
1514,STONY ISLAND,5800 SOUTH,"2,6,15,28,X28",160.8,49.9,10/1/12,Weekday,"(41.78962000, -87.58657500)"
1515,STONY ISLAND,57TH DRIVE,"2,6,15,28,X28,170",293.3,162,10/1/12,Weekday,"(41.79134000, -87.58663000)"
1517,S HYDE PARK,56TH STREET,"6,X28,55",530.2,86.6,10/1/12,Weekday,"(41.79331587, -87.58380228)"
1518,S HYDE PARK,55TH STREET,"6,X28,171",439,298.7,10/1/12,Weekday,"(41.79542943, -87.58388019)"
1519,S HYDE PARK,5440 SOUTH,"6,X28",111,21.8,10/1/12,Weekday,"(41.79678799, -87.58389890)"
1520,S HYDE PARK,54TH STREET,"6,X28,171",192.7,92.4,10/1/12,Weekday,"(41.79835025, -87.58394862)"
1521,S HYDE PARK,53RD STREET,"6,X28,171",342.6,267.7,10/1/12,Weekday,"(41.79946812, -87.58396077)"
1522,S HYDE PARK,5200 SOUTH,"6,X28",81.1,21.4,10/1/12,Weekday,"(41.80084655, -87.58442446)"
1523,E HYDE PARK,EAST END,"6,X28,172",401.4,63,10/1/12,Weekday,"(41.80256550, -87.58570703)"
1524,E HYDE PARK,CORNELL,"6,X28",93,16.3,10/1/12,Weekday,"(41.80253700, -87.58671000)"
1525,E HYDE PARK,LAKE PARK,"2,15,172",292.5,187.2,10/1/12,Weekday,"(41.80252700, -87.58826200)"
1527,E HYDE PARK,DORCHESTER,"2,15",39.8,57.6,10/1/12,Weekday,"(41.80246856, -87.59213888)"
1528,E HYDE PARK,KENWOOD,"2,15,172",241.7,41.2,10/1/12,Weekday,"(41.80245200, -87.59357700)"
1529,E HYDE PARK,KIMBARK,"2,15",31.5,65.9,10/1/12,Weekday,"(41.80243723, -87.59532709)"
1530,E HYDE PARK,WOODLAWN,"2,15",90.3,104.7,10/1/12,Weekday,"(41.80241542, -87.59704903)"
1533,E HYDE PARK,ELLIS (west leg),"2,15",27.7,136.4,10/1/12,Weekday,"(41.80236318, -87.60194444)"
1535,51ST STREET,COTTAGE GROVE,"1,15",322.4,246.5,10/1/12,Weekday,"(41.80229321, -87.60671325)"
1536,51ST STREET,EVANS,"1,15",23,7,10/1/12,Weekday,"(41.80228814, -87.60785102)"
1537,51ST STREET,CHAMPLAIN,"1,15",50.3,20.9,10/1/12,Weekday,"(41.80224200, -87.60988500)"
1538,51ST STREET,ST. LAWRENCE,"1,15",44.9,28.8,10/1/12,Weekday,"(41.80220586, -87.61116329)"
1539,51ST STREET,FORRESTVILLE,"1,15",60.3,94.5,10/1/12,Weekday,"(41.80217605, -87.61258461)"
1540,51ST STREET,KING DRIVE (e. serv. dr.),"1,15",56.9,150.7,10/1/12,Weekday,"(41.80218000, -87.61548000)"
1541,51ST STREET,KING DRIVE (w. serv. dr.),"1,15",35.6,72.8,10/1/12,Weekday,"(41.80216360, -87.61682331)"
1542,51ST STREET,GREEN LINE STATION,"1,15",108.4,362.5,10/1/12,Weekday,"(41.80208265, -87.61855914)"
1543,51ST STREET,INDIANA,"1,15",53.1,96.9,10/1/12,Weekday,"(41.80210347, -87.62093295)"
1544,INDIANA,50TH STREET,1,15,10.9,10/1/12,Weekday,"(41.80372000, -87.62100500)"
1545,INDIANA,49TH STREET,1,17.8,15.3,10/1/12,Weekday,"(41.80557300, -87.62104700)"
1546,INDIANA,48TH STREET,1,7.5,3.2,10/1/12,Weekday,"(41.80737500, -87.62106800)"
1547,INDIANA,47TH STREET,1,21.2,14,10/1/12,Weekday,"(41.80919300, -87.62111700)"
1548,INDIANA,46TH STREET,1,13.1,1.5,10/1/12,Weekday,"(41.81100500, -87.62114200)"
1549,INDIANA,45TH STREET (south leg),1,20,4,10/1/12,Weekday,"(41.81275800, -87.62119800)"
1550,INDIANA,44TH STREET,1,9,4.7,10/1/12,Weekday,"(41.81463000, -87.62126800)"
1551,INDIANA,43RD STREET,1,27.1,17.5,10/1/12,Weekday,"(41.81649112, -87.62123260)"
1552,INDIANA,42ND STREET,1,13.5,9.6,10/1/12,Weekday,"(41.81829472, -87.62128309)"
1554,INDIANA,40TH GREEN LINE STATION,"1,39",169.2,151.2,10/1/12,Weekday,"(41.82194376, -87.62143777)"
1555,INDIANA,PERSHING,1,10.9,18.1,10/1/12,Weekday,"(41.82362500, -87.62150500)"
1556,INDIANA,38TH STREET,1,3,6.6,10/1/12,Weekday,"(41.82545500, -87.62155300)"
1557,INDIANA,37TH STREET,1,16.9,23,10/1/12,Weekday,"(41.82728751, -87.62150132)"
1558,INDIANA,36TH STREET,1,3.3,12.6,10/1/12,Weekday,"(41.82976523, -87.62164901)"
1560,INDIANA,34TH STREET,"1,4",26.5,21.7,10/1/12,Weekday,"(41.83297500, -87.62170700)"
1562,INDIANA,32ND STREET,"1,4",57.5,65.6,10/1/12,Weekday,"(41.83643000, -87.62175800)"
1563,INDIANA,31ST STREET,"1,4",77.1,109.6,10/1/12,Weekday,"(41.83824800, -87.62182500)"
1564,MICHIGAN,3000 SOUTH,"1,4",92.4,15.3,10/1/12,Weekday,"(41.84060200, -87.62311500)"
1565,MICHIGAN,29TH STREET,"1,4",132.6,140.4,10/1/12,Weekday,"(41.84188200, -87.62324000)"
1566,MICHIGAN,28TH STREET,"1,4",50.6,57.9,10/1/12,Weekday,"(41.84363000, -87.62324800)"
1567,MICHIGAN,26TH STREET,"1,4,21",291.3,199.2,10/1/12,Weekday,"(41.84588766, -87.62332019)"
1568,MICHIGAN,25TH STREET,"1,4,21",28.6,16.5,10/1/12,Weekday,"(41.84731300, -87.62350000)"
1570,MICHIGAN,23RD STREET,"1,4",36.8,36.9,10/1/12,Weekday,"(41.85114934, -87.62358591)"
1573,MICHIGAN,21ST STREET,"1,3,4",140.5,104.7,10/1/12,Weekday,"(41.85452045, -87.62374128)"
1574,MICHIGAN,CULLERTON,"1,3,4",402.4,141.8,10/1/12,Weekday,"(41.85571036, -87.62377044)"
1575,MICHIGAN,18TH STREET,"1,3,4",355.4,83.7,10/1/12,Weekday,"(41.85812678, -87.62382740)"
1577,MICHIGAN,1509 SOUTH,"1,3,4,12",68.7,17.9,10/1/12,Weekday,"(41.86183776, -87.62388488)"
1578,MICHIGAN,14TH STREET,"1,3,4,12",286.3,59.8,10/1/12,Weekday,"(41.86398031, -87.62396177)"
1579,MICHIGAN,13TH STREET,"1,3,4,12",415.1,204.6,10/1/12,Weekday,"(41.86598373, -87.62399890)"
1580,MICHIGAN,ROOSEVELT,"1,3,4,18,129",386.7,843.7,10/1/12,Weekday,"(41.86789271, -87.62396410)"
1581,MICHIGAN,11TH STREET,"1,3,4,129",211.4,74.6,10/1/12,Weekday,"(41.86914471, -87.62396450)"
1582,MICHIGAN,9TH STREET,"1,3,4,129",83.2,65.8,10/1/12,Weekday,"(41.87050264, -87.62400635)"
1583,MICHIGAN,8TH STREET,"1,3,4,129",75.9,107.7,10/1/12,Weekday,"(41.87178684, -87.62403400)"
1584,MICHIGAN,BALBO,"1,3,4,129",150.2,321.4,10/1/12,Weekday,"(41.87339500, -87.62408200)"
1586,MICHIGAN,HARRISON,"1,3,4,J14,26,X28,129",288.6,161.4,10/1/12,Weekday,"(41.87455960, -87.62437372)"
1587,MICHIGAN,BALBO,"1,3,4,129",381.7,164.6,10/1/12,Weekday,"(41.87328800, -87.62432900)"
1588,MICHIGAN,8TH STREET,"1,3,4,129",135.2,133,10/1/12,Weekday,"(41.87200600, -87.62430400)"
1589,MICHIGAN,9TH STREET,"1,3,4,129",35.4,81.8,10/1/12,Weekday,"(41.87028780, -87.62427082)"
1590,MICHIGAN,11TH STREET,"1,3,4,129",198.4,314.3,10/1/12,Weekday,"(41.86909100, -87.62427800)"
1591,MICHIGAN,ROOSEVELT,"1,3,4",1358.9,533.4,10/1/12,Weekday,"(41.86712011, -87.62425898)"
1592,MICHIGAN,13TH STREET,"1,3,4",135.3,196.2,10/1/12,Weekday,"(41.86559485, -87.62422692)"
1594,MICHIGAN,1510 SOUTH,"1,3,4",87.9,316.9,10/1/12,Weekday,"(41.86179800, -87.62412100)"
1595,MICHIGAN,16TH STREET,"1,3,4",64,273.2,10/1/12,Weekday,"(41.85994461, -87.62409418)"
1596,MICHIGAN,18TH STREET,"1,3,4",98.4,450.8,10/1/12,Weekday,"(41.85764578, -87.62404108)"
1597,MICHIGAN,CULLERTON,"1,3,4",188.4,427.5,10/1/12,Weekday,"(41.85534056, -87.62399267)"
1598,MICHIGAN,21ST STREET,"1,3,4",149.7,215.9,10/1/12,Weekday,"(41.85399586, -87.62396271)"
1599,MICHIGAN,CERMAK,"1,4",100.4,88,10/1/12,Weekday,"(41.85251285, -87.62390905)"
1602,MICHIGAN,25TH STREET,"1,4",15.6,88.6,10/1/12,Weekday,"(41.84715644, -87.62376682)"
1603,MICHIGAN,26TH STREET,"1,4",226.7,319,10/1/12,Weekday,"(41.84546434, -87.62371643)"
1604,MICHIGAN,28TH STREET,"1,4",86.4,80.2,10/1/12,Weekday,"(41.84312843, -87.62365678)"
1605,MICHIGAN,29TH STREET,"1,4",109.5,125.9,10/1/12,Weekday,"(41.84173919, -87.62362406)"
1606,MICHIGAN,3000 SOUTH,"1,4",14.8,113.8,10/1/12,Weekday,"(41.84048000, -87.62354500)"
1607,MICHIGAN,31ST STREET,"1,4",100.3,117.6,10/1/12,Weekday,"(41.83819038, -87.62359131)"
1608,MICHIGAN,32ND STREET,"1,4",47.3,102.6,10/1/12,Weekday,"(41.83622200, -87.62346500)"
1609,MICHIGAN,33RD STREET,"1,4",50.5,65.7,10/1/12,Weekday,"(41.83449802, -87.62343531)"
1610,MICHIGAN,34TH STREET,"1,4,35",26.1,59.9,10/1/12,Weekday,"(41.83275500, -87.62335700)"
1611,MICHIGAN,35TH STREET,1,49.6,40.4,10/1/12,Weekday,"(41.83116438, -87.62335198)"
1612,MICHIGAN,36TH STREET,1,12.2,8.4,10/1/12,Weekday,"(41.82942536, -87.62333352)"
1613,MICHIGAN,37TH STREET,1,10.7,14.1,10/1/12,Weekday,"(41.82722436, -87.62328551)"
1614,MICHIGAN,3806 SOUTH,1,12,8.5,10/1/12,Weekday,"(41.82522200, -87.62317800)"
1615,MICHIGAN,PERSHING,1,15.2,7.9,10/1/12,Weekday,"(41.82356307, -87.62328216)"
1616,MICHIGAN,4016 SOUTH,"1,39",4.2,6.6,10/1/12,Weekday,"(41.82149300, -87.62321500)"
1617,MICHIGAN,41ST STREET,1,6.4,15.8,10/1/12,Weekday,"(41.82008394, -87.62329079)"
